Country Name,Country Code,Year,Value,Rank,Country/Territory,Capital,Continent,Area (km²),Density (per km²),Growth Rate,World Population Percentage,Population,Inflation,Total,Coal,Oil,Gas,Cement,Flaring,Per Capita,TradeValue in 1000 USD
Argentina,ARG,1998,298948250000.0,,,,,,,,,,,,,,,,,,
Argentina,ARG,1999,283523000000.0,,,,,,,,,,,,,,,,,,
Argentina,ARG,2000,284203750000.0,33.0,Argentina,Buenos Aires,South America,2780400.0,16.3683,1.0052,0.57,37070774.0,,,,,,,,,
Argentina,ARG,2001,268696750000.0,,,,,,,,,,,,,,,,,,
Argentina,ARG,2002,97724004251.8602,,,,,,,,,,,,,,,,,,
Argentina,ARG,2003,127586973492.177,,,,,,,,,,,,,,,,,,
Argentina,ARG,2004,164657930452.787,,,,,,,,,,,,,,,,,,
Argentina,ARG,2005,198737095012.282,,,,,,,,,,,,,,,,,,
Argentina,ARG,2006,232557260817.308,,,,,,,,,,,,,,,,,,
Argentina,ARG,2007,287530508430.568,,,,,,,,,,,,,,,,,,
Argentina,ARG,2008,361558037110.419,,,,,,,,,,,,,,,,,,
Argentina,ARG,2009,332976484577.619,,,,,,,,,,,,,,,,,,
Argentina,ARG,2010,423627422092.49,33.0,Argentina,Buenos Aires,South America,2780400.0,16.3683,1.0052,0.57,41100123.0,,,,,,,,,
Argentina,ARG,2011,530163281574.658,,,,,,,,,,,,,,,,,,
Argentina,ARG,2012,545982375701.128,,,,,,,,,,,,,,,,,,
Argentina,ARG,2013,552025140252.246,,,,,,,,,,,,,,,,,,
Argentina,ARG,2014,526319673731.638,,,,,,,,,,,,,,,,,,
Argentina,ARG,2015,584711485367.267,33.0,Argentina,Buenos Aires,South America,2780400.0,16.3683,1.0052,0.57,43257065.0,,,,,,,,,
Argentina,ARG,2016,545476103427.247,,,,,,,,,,,189.920431,4.191696,84.55575,96.302759,4.029,0.841225,4.349166,115758692.47399999
Armenia,ARM,1990,2256838858.42714,140.0,Armenia,Yerevan,Asia,29743.0,93.4831,0.9962,0.03,3556539.0,,,,,,,,,
Armenia,ARM,1991,2068526521.90299,,,,,,,,,,,,,,,,,,
Armenia,ARM,1992,1272577456.12712,,,,,,,,,,,,,,,,,,
Armenia,ARM,1993,1201313201.01272,,,,,,,,,,,,,,,,,,
Armenia,ARM,1994,1315158670.28285,,,,,,,,,,3373.75944336293,,,,,,,,
Armenia,ARM,1995,1468317350.06841,,,,,,,,,,175.951325534583,,,,,,,,
Armenia,ARM,1996,1596968913.27897,,,,,,,,,,18.681185640036,,,,,,,,
Armenia,ARM,1997,1639492424.36472,,,,,,,,,,13.960764121791,,,,,,,,
Armenia,ARM,1998,1893726437.26462,,,,,,,,,,8.6724863238516,,,,,,,,
Armenia,ARM,1999,1845482181.44801,,,,,,,,,,0.648245760470397,,,,,,,,
Armenia,ARM,2000,1911563665.39006,140.0,Armenia,Yerevan,Asia,29743.0,93.4831,0.9962,0.03,3168523.0,-0.790883768934766,,,,,,,,
Armenia,ARM,2001,2118467913.37873,,,,,,,,,,3.14590464685019,,,,,,,,
Armenia,ARM,2002,2376335048.39976,,,,,,,,,,1.06004929341667,,,,,,,,
Armenia,ARM,2003,2807061008.69084,,,,,,,,,,4.72155336605342,,,,,,,,
Armenia,ARM,2004,3576615240.41616,,,,,,,,,,6.96126135875792,,,,,,,,
Armenia,ARM,2005,4900469950.09033,,,,,,,,,,0.638928002410126,,,,,,,,
Armenia,ARM,2006,6384451606.1421,,,,,,,,,,2.89235662459002,,,,,,,,
Armenia,ARM,2007,9206301700.39619,,,,,,,,,,4.40736089644519,,,,,,,,
Armenia,ARM,2008,11662040713.8753,,,,,,,,,,8.94995335353386,,,,,,,,
Armenia,ARM,2009,8647936747.98704,,,,,,,,,,3.40676682683799,,,,,,,,
Armenia,ARM,2010,9260284937.79782,140.0,Armenia,Yerevan,Asia,29743.0,93.4831,0.9962,0.03,2946293.0,8.17636138473956,,,,,,,,
Armenia,ARM,2011,10142111334.4961,,,,,,,,,,7.6500080785929,,,,,,,,
Armenia,ARM,2012,10619320048.5857,,,,,,,,,,2.55802007757907,,,,,,,,
Armenia,ARM,2013,11121465767.4067,,,,,,,,,,5.78966778544654,,,,,,,,
Armenia,ARM,2014,11609512939.7543,,,,,,,,,,2.98130868933673,,,,,,,,
Armenia,ARM,2015,10553337672.9872,140.0,Armenia,Yerevan,Asia,29743.0,93.4831,0.9962,0.03,2878595.0,3.73169119261695,,,,,,,,
Armenia,ARM,2016,10572298341.5618,,,,,,,,,,-1.40360755900906,5.203013,0.003667,0.806652,4.238592,0.154102,0.0,1.815531,3287782.4669999997
Aruba,ABW,1994,1330167597.76536,,,,,,,,,,6.3110797127044,,,,,,,,
Aruba,ABW,1995,1320670391.06145,,,,,,,,,,3.36139107320895,,,,,,,,
Aruba,ABW,1996,1379888268.15642,,,,,,,,,,3.22528797213981,,,,,,,,
Aruba,ABW,1997,1531843575.41899,,,,,,,,,,2.99994809778411,,,,,,,,
Aruba,ABW,1998,1665363128.49162,,,,,,,,,,1.8694885361554,,,,,,,,
Aruba,ABW,1999,1722798882.68156,,,,,,,,,,2.28037198258756,,,,,,,,
Aruba,ABW,2000,1873452513.96648,198.0,Aruba,Oranjestad,North America,180.0,591.3611,0.9991,0.0,89101.0,4.04402131190514,,,,,,,,
Aruba,ABW,2001,1920262569.8324,,,,,,,,,,2.8836043031626,,,,,,,,
Aruba,ABW,2002,1941094972.06704,,,,,,,,,,3.31524678585428,,,,,,,,
Aruba,ABW,2003,2021301675.97765,,,,,,,,,,3.65636507938414,,,,,,,,
Aruba,ABW,2004,2228279329.60894,,,,,,,,,,2.52912946932762,,,,,,,,
Aruba,ABW,2005,2331005586.59218,,,,,,,,,,3.39778677828806,,,,,,,,
Aruba,ABW,2006,2421474860.3352,,,,,,,,,,3.60802438784541,,,,,,,,
Aruba,ABW,2007,2623726256.98324,,,,,,,,,,5.39256784475512,,,,,,,,
Aruba,ABW,2008,2791960893.85475,,,,,,,,,,8.9559870517779,,,,,,,,
Aruba,ABW,2009,2498932960.89385,,,,,,,,,,-2.13542872046934,,,,,,,,
Aruba,ABW,2010,2467703910.61453,198.0,Aruba,Oranjestad,North America,180.0,591.3611,0.9991,0.0,100341.0,2.07814071860782,,,,,,,,
Aruba,ABW,2011,2584463687.15084,,,,,,,,,,4.31629742195207,,,,,,,,
Australia,AUS,1960,18593347519.3191,,,,,,,,,,3.72881355932205,,,,,,,,
Australia,AUS,1961,19666256019.7111,,,,,,,,,,2.2875816993464,,,,,,,,
Australia,AUS,1962,19911524246.8362,,,,,,,,,,-0.319488817891384,,,,,,,,
Australia,AUS,1963,21527606674.8796,,,,,,,,,,0.641025641025639,,,,,,,,
Australia,AUS,1964,23787658192.4068,,,,,,,,,,2.86624203821656,,,,,,,,
Australia,AUS,1965,25962593795.4978,,,,,,,,,,3.40557275541798,,,,,,,,
Australia,AUS,1966,27288610146.713,,,,,,,,,,3.29341317365269,,,,,,,,
Australia,AUS,1967,30421099787.2102,,,,,,,,,,3.47826086956521,,,,,,,,
Australia,AUS,1968,32687870982.1929,,,,,,,,,,2.52100840336133,,,,,,,,
Australia,AUS,1969,36659200358.3828,,,,,,,,,,3.27868852459017,,,,,,,,
Australia,AUS,1970,41304737372.6061,55.0,Australia,Canberra,Oceania,7692024.0,3.4032,1.0099,0.33,12595034.0,3.43915343915344,,,,,,,,
Australia,AUS,1971,45183111210.6619,,,,,,,,,,6.13810741687979,,,,,,,,
Australia,AUS,1972,52003504672.8972,,,,,,,,,,6.02409638554218,,,,,,,,
Australia,AUS,1973,63782190903.2671,,,,,,,,,,9.09090909090911,,,,,,,,
Australia,AUS,1974,88906411201.1791,,,,,,,,,,15.4166666666667,,,,,,,,
Australia,AUS,1975,97226546497.3372,,,,,,,,,,15.1624548736462,,,,,,,,
Australia,AUS,1976,104974158578.092,,,,,,,,,,13.3228840125392,,,,,,,,
Australia,AUS,1977,110266116081.67,,,,,,,,,,12.3098201936376,,,,,,,,
Australia,AUS,1978,118400631626.438,,,,,,,,,,8.00492610837437,,,,,,,,
Australia,AUS,1979,134793820288.538,,,,,,,,,,9.12200684150512,,,,,,,,
Australia,AUS,1980,149887465181.059,55.0,Australia,Canberra,Oceania,7692024.0,3.4032,1.0099,0.33,14706322.0,10.1358411703239,,,,,,,,
Australia,AUS,1981,176804829908.278,,,,,,,,,,9.48766603415561,,,,,,,,
Australia,AUS,1982,193954540439.148,,,,,,,,,,11.3518197573657,,,,,,,,
Australia,AUS,1983,177176415535.798,,,,,,,,,,10.0389105058366,,,,,,,,
Australia,AUS,1984,193503894222.061,,,,,,,,,,3.96039603960395,,,,,,,,
Australia,AUS,1985,180470967247.066,,,,,,,,,,6.73469387755101,,,,,,,,
Australia,AUS,1986,182281757134.863,,,,,,,,,,9.05035054174635,,,,,,,,
Australia,AUS,1987,189375992588.671,,,,,,,,,,8.53302162478083,,,,,,,,
Australia,AUS,1988,236135768335.274,,,,,,,,,,7.21593968766826,,,,,,,,
Australia,AUS,1989,299941372852.374,,,,,,,,,,7.53390256152692,,,,,,,,
Australia,AUS,1990,311425933051.174,55.0,Australia,Canberra,Oceania,7692024.0,3.4032,1.0099,0.33,17048003.0,7.33302195235869,,,,,,,,
Australia,AUS,1991,326068597441.331,,,,,,,,,,3.17667536988686,,,,,,,,
Australia,AUS,1992,325692532492.502,,,,,,,,,,1.01223112610711,,,,,,,,
Australia,AUS,1993,312372821810.006,,,,,,,,,,1.75365344467641,,,,,,,,
Australia,AUS,1994,323216879972.328,,,,,,,,,,1.96963479688142,,,,,,,,
Australia,AUS,1995,368391743391.743,,,,,,,,,,4.62776659959758,,,,,,,,
Australia,AUS,1996,401819423368.74,,,,,,,,,,2.61538461538462,,,,,,,,
Australia,AUS,1997,436097980904.68,,,,,,,,,,0.224887556221881,,,,,,,,
Australia,AUS,1998,399778878111.646,,,,,,,,,,0.860134629768157,,,,,,,,
Australia,AUS,1999,389146509587.668,,,,,,,,,,1.48312940304038,,,,,,,,
Australia,AUS,2000,415446209885.072,55.0,Australia,Canberra,Oceania,7692024.0,3.4032,1.0099,0.33,19017963.0,4.45743514797225,,,,,,,,
Australia,AUS,2001,378899860470.108,,,,,,,,,,4.4071353620147,,,,,,,,
Australia,AUS,2002,394635830891.586,,,,,,,,,,2.98157453936349,,,,,,,,
Australia,AUS,2003,466853232382.062,,,,,,,,,,2.73259596616783,,,,,,,,
Australia,AUS,2004,613329776639.636,,,,,,,,,,2.34325522482587,,,,,,,,
Australia,AUS,2005,693764095624.718,,,,,,,,,,2.69183168316831,,,,,,,,
Australia,AUS,2006,747572626534.891,,,,,,,,,,3.55528773727028,,,,,,,,
Australia,AUS,2007,853764622752.61,,,,,,,,,,2.32761128891476,,,,,,,,
Australia,AUS,2008,1055334825425.25,,,,,,,,,,4.35029854990047,,,,,,,,
Australia,AUS,2009,927168310999.853,,,,,,,,,,1.77111716621252,,,,,,,,
Australia,AUS,2010,1142876772659.21,55.0,Australia,Canberra,Oceania,7692024.0,3.4032,1.0099,0.33,22019168.0,2.91834002677376,,,,,,,,
Australia,AUS,2011,1390557034407.97,,,,,,,,,,3.30385015608744,,,,,,,,
Australia,AUS,2012,1538194473087.23,,,,,,,,,,1.76278015613193,,,,,,,,
Australia,AUS,2013,1567178619062.28,,,,,,,,,,2.44988864142539,,,,,,,,
Australia,AUS,2014,1459597906912.7,,,,,,,,,,2.48792270531403,,,,,,,,
Australia,AUS,2015,1345383143356.35,55.0,Australia,Canberra,Oceania,7692024.0,3.4032,1.0099,0.33,23820236.0,1.50836672165921,,,,,,,,
Australia,AUS,2016,1204616439828.41,,,,,,,,,,1.27699094497328,411.264288,179.549565,137.374951,75.054759,2.930855,12.439911,16.997412,379259949.125
Austria,AUT,1960,6592693841.18495,,,,,,,,,,1.94574935198639,,,,,,,,
Austria,AUT,1961,7311749633.36229,,,,,,,,,,3.54223986727562,,,,,,,,
Austria,AUT,1962,7756110210.11966,,,,,,,,,,4.38179863851184,,,,,,,,
Austria,AUT,1963,8374175257.73075,,,,,,,,,,2.7087669949983,,,,,,,,
Austria,AUT,1964,9169983885.71185,,,,,,,,,,3.86856354936625,,,,,,,,
Austria,AUT,1965,9994070615.85997,,,,,,,,,,4.93091637676271,,,,,,,,
Austria,AUT,1966,10887682273.1014,,,,,,,,,,2.05482059257983,,,,,,,,
Austria,AUT,1967,11579431668.9165,,,,,,,,,,3.97467292898835,,,,,,,,
Austria,AUT,1968,12440625312.8685,,,,,,,,,,2.76486447339764,,,,,,,,
Austria,AUT,1969,13582798556.2404,,,,,,,,,,3.08040419539539,,,,,,,,
Austria,AUT,1970,15373005768.7219,99.0,Austria,Vienna,Europe,83871.0,106.5877,1.002,0.11,7465301.0,4.37282441582133,,,,,,,,
Austria,AUT,1971,17858485956.6031,,,,,,,,,,4.704258138287,,,,,,,,
Austria,AUT,1972,22059612417.4058,,,,,,,,,,6.35514612686782,,,,,,,,
Austria,AUT,1973,29515467987.912,,,,,,,,,,7.53107803827125,,,,,,,,
Austria,AUT,1974,35189299985.2768,,,,,,,,,,9.52178819742239,,,,,,,,
Austria,AUT,1975,40059206763.056,,,,,,,,,,8.44525863917966,,,,,,,,
Austria,AUT,1976,42959976068.1138,,,,,,,,,,7.31868545106923,,,,,,,,
Austria,AUT,1977,51545759220.7143,,,,,,,,,,5.49461568127665,,,,,,,,
Austria,AUT,1978,62052258694.2102,,,,,,,,,,3.57431857551219,,,,,,,,
Austria,AUT,1979,73937296654.6577,,,,,,,,,,3.70740096353416,,,,,,,,
Austria,AUT,1980,82058912465.4329,99.0,Austria,Vienna,Europe,83871.0,106.5877,1.002,0.11,7547561.0,6.32832536226099,,,,,,,,
Austria,AUT,1981,71034228097.4598,,,,,,,,,,6.80304177599256,,,,,,,,
Austria,AUT,1982,71275287327.5793,,,,,,,,,,5.43603082512853,,,,,,,,
Austria,AUT,1983,72121016623.2572,,,,,,,,,,3.33916453409529,,,,,,,,
Austria,AUT,1984,67985345161.9558,,,,,,,,,,5.66318573909355,,,,,,,,
Austria,AUT,1985,69386774474.5943,,,,,,,,,,3.1895168180519,,,,,,,,
Austria,AUT,1986,99036165209.5539,,,,,,,,,,1.70544456731969,,,,,,,,
Austria,AUT,1987,124168442860.253,,,,,,,,,,1.40195271783978,,,,,,,,
Austria,AUT,1988,133339397080.129,,,,,,,,,,1.91571684671255,,,,,,,,
Austria,AUT,1989,133105805928.237,,,,,,,,,,2.56834829029368,,,,,,,,
Austria,AUT,1990,166463386663.439,99.0,Austria,Vienna,Europe,83871.0,106.5877,1.002,0.11,7678729.0,3.26187231878578,,,,,,,,
Austria,AUT,1991,173794177725.398,,,,,,,,,,3.3374270347479,,,,,,,,
Austria,AUT,1992,195078126346.106,,,,,,,,,,4.02084780038555,,,,,,,,
Austria,AUT,1993,190379720927.481,,,,,,,,,,3.63178524943182,,,,,,,,
Austria,AUT,1994,203535242741.838,,,,,,,,,,2.95340936761076,,,,,,,,
Austria,AUT,1995,241038283062.645,,,,,,,,,,2.24336631500904,,,,,,,,
Austria,AUT,1996,237250948791.266,,,,,,,,,,1.86097115760431,,,,,,,,
Austria,AUT,1997,212790348404.555,,,,,,,,,,1.30597857227694,,,,,,,,
Austria,AUT,1998,218259904401.956,,,,,,,,,,0.92246719668082,,,,,,,,
Austria,AUT,1999,217185787342.851,,,,,,,,,,0.568993765885587,,,,,,,,
Austria,AUT,2000,196799778883.361,99.0,Austria,Vienna,Europe,83871.0,106.5877,1.002,0.11,8010428.0,2.34486285357277,,,,,,,,
Austria,AUT,2001,197337879194.631,,,,,,,,,,2.65000077279529,,,,,,,,
Austria,AUT,2002,213377771503.858,,,,,,,,,,1.81035787764132,,,,,,,,
Austria,AUT,2003,261695778781.038,,,,,,,,,,1.35555370896445,,,,,,,,
Austria,AUT,2004,300904221504.842,,,,,,,,,,2.06120618032866,,,,,,,,
Austria,AUT,2005,315974418604.651,,,,,,,,,,2.29913785639285,,,,,,,,
Austria,AUT,2006,335998557270.104,,,,,,,,,,1.44154851119019,,,,,,,,
Austria,AUT,2007,388691445387.353,,,,,,,,,,2.16855528800755,,,,,,,,
Austria,AUT,2008,430294287388.311,,,,,,,,,,3.21595033239883,,,,,,,,
Austria,AUT,2009,400172297860.517,,,,,,,,,,0.506308827696486,,,,,,,,
Austria,AUT,2010,391892746544.69,99.0,Austria,Vienna,Europe,83871.0,106.5877,1.002,0.11,8362829.0,1.81353438995065,,,,,,,,
Austria,AUT,2011,431120310088.82,,,,,,,,,,3.28657914875376,,,,,,,,
Austria,AUT,2012,409425234155.263,,,,,,,,,,2.48567562177017,,,,,,,,
Austria,AUT,2013,430068712971.867,,,,,,,,,,2.00015616900603,,,,,,,,
Austria,AUT,2014,441885415805.825,,,,,,,,,,1.60581182954471,,,,,,,,
Austria,AUT,2015,382065930307.978,99.0,Austria,Vienna,Europe,83871.0,106.5877,1.002,0.11,8642421.0,0.896563335260302,,,,,,,,
Austria,AUT,2016,390799991147.468,,,,,,,,,,0.891591752655335,67.210743,13.334845,34.109843,16.736951,1.729,0.131251,7.693109,289401380.42399997
Azerbaijan,AZE,1990,8858006035.91566,91.0,Azerbaijan,Baku,Asia,86600.0,119.6082,1.0044,0.13,7427836.0,,,,,,,,,
Azerbaijan,AZE,1991,8792365810.5094,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,1992,4991350457.5425,,,,,,,,,,-10.6300971576201,,,,,,,,
Azerbaijan,AZE,1993,3973027396.65195,,,,,,,,,,1128.00002429404,,,,,,,,
Azerbaijan,AZE,1994,3313739673.54738,,,,,,,,,,1662.21594875899,,,,,,,,
Azerbaijan,AZE,1995,3052467522.36104,,,,,,,,,,411.759641777268,,,,,,,,
Azerbaijan,AZE,1996,3176749593.11788,,,,,,,,,,19.7948028061899,,,,,,,,
Azerbaijan,AZE,1997,3962710163.11167,,,,,,,,,,3.6743480968473,,,,,,,,
Azerbaijan,AZE,1998,4446396217.63265,,,,,,,,,,-0.772697886033187,,,,,,,,
Azerbaijan,AZE,1999,4581222442.45783,,,,,,,,,,-8.52517000536062,,,,,,,,
Azerbaijan,AZE,2000,5272617196.04517,91.0,Azerbaijan,Baku,Asia,86600.0,119.6082,1.0044,0.13,8190337.0,1.80500303704358,,,,,,,,
Azerbaijan,AZE,2001,5707720390.8515,,,,,,,,,,1.54719590152278,,,,,,,,
Azerbaijan,AZE,2002,6235795103.88809,,,,,,,,,,2.77116471998268,,,,,,,,
Azerbaijan,AZE,2003,7276013031.96905,,,,,,,,,,2.23386492967051,,,,,,,,
Azerbaijan,AZE,2004,8680472168.51531,,,,,,,,,,6.70893042797785,,,,,,,,
Azerbaijan,AZE,2005,13245716099.0057,,,,,,,,,,9.67950731917054,,,,,,,,
Azerbaijan,AZE,2006,20983019923.8863,,,,,,,,,,8.32892482863207,,,,,,,,
Azerbaijan,AZE,2007,33050343782.7759,,,,,,,,,,16.6997549618245,,,,,,,,
Azerbaijan,AZE,2008,48852482960.0779,,,,,,,,,,20.8490871772713,,,,,,,,
Azerbaijan,AZE,2009,44291490420.5026,,,,,,,,,,1.45704835970323,,,,,,,,
Azerbaijan,AZE,2010,52902703376.1056,91.0,Azerbaijan,Baku,Asia,86600.0,119.6082,1.0044,0.13,9237202.0,5.72687224669606,,,,,,,,
Azerbaijan,AZE,2011,65951627200.2026,,,,,,,,,,7.85833333333332,,,,,,,,
Azerbaijan,AZE,2012,69684317718.9409,,,,,,,,,,1.06621339720313,,,,,,,,
Azerbaijan,AZE,2013,74164435946.4627,,,,,,,,,,2.41571745279411,,,,,,,,
Azerbaijan,AZE,2014,75244166772.9185,,,,,,,,,,1.3734418153318,,,,,,,,
Azerbaijan,AZE,2015,53074370486.0433,91.0,Azerbaijan,Baku,Asia,86600.0,119.6082,1.0044,0.13,9863480.0,4.02768573742728,,,,,,,,
Azerbaijan,AZE,2016,37847715736.0406,,,,,,,,,,12.4433748584372,34.727333,0.003664,12.138832,21.50768,0.726161,0.350996,3.481001,26761637.132
"Bahamas, The",BHS,1960,169803921.568627,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,1961,190098039.215686,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,1962,212254901.960784,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,1963,237745098.039216,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,1964,266666666.666667,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,1965,300392156.862745,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,1966,340000000.0,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,1967,390196078.431373,,,,,,,,,,5.43775649904798,,,,,,,,
"Bahamas, The",BHS,1968,444901960.784314,,,,,,,,,,4.54103146287564,,,,,,,,
"Bahamas, The",BHS,1969,528137254.901961,,,,,,,,,,8.93577412289433,,,,,,,,
"Bahamas, The",BHS,1970,538423153.692615,176.0,Bahamas,Nassau,North America,13943.0,29.4043,1.0051,0.01,179129.0,6.15209342130048,,,,,,,,
"Bahamas, The",BHS,1971,573400000.0,,,,,,,,,,4.61497182668252,,,,,,,,
"Bahamas, The",BHS,1972,590900000.0,,,,,,,,,,6.83081131902367,,,,,,,,
"Bahamas, The",BHS,1973,670900000.0,,,,,,,,,,5.48175416169897,,,,,,,,
"Bahamas, The",BHS,1974,632400000.0,,,,,,,,,,13.0718458387013,,,,,,,,
"Bahamas, The",BHS,1975,596200000.0,,,,,,,,,,10.3596349973051,,,,,,,,
"Bahamas, The",BHS,1976,642100000.0,,,,,,,,,,4.25583657583808,,,,,,,,
"Bahamas, The",BHS,1977,713000000.0,,,,,,,,,,3.1898763705575,,,,,,,,
"Bahamas, The",BHS,1978,832400000.0,,,,,,,,,,6.10907035899869,,,,,,,,
"Bahamas, The",BHS,1979,1139800100.0,,,,,,,,,,9.09139326792412,,,,,,,,
"Bahamas, The",BHS,1980,1335300000.0,176.0,Bahamas,Nassau,North America,13943.0,29.4043,1.0051,0.01,223752.0,12.0978372310682,,,,,,,,
"Bahamas, The",BHS,1981,1426500000.0,,,,,,,,,,11.1144984973891,,,,,,,,
"Bahamas, The",BHS,1982,1578300000.0,,,,,,,,,,6.01262101667497,,,,,,,,
"Bahamas, The",BHS,1983,1732800000.0,,,,,,,,,,3.99999999999995,,,,,,,,
"Bahamas, The",BHS,1984,2041100000.0,,,,,,,,,,3.96634615384614,,,,,,,,
"Bahamas, The",BHS,1985,2320699900.0,,,,,,,,,,4.60500963391137,,,,,,,,
"Bahamas, The",BHS,1986,2472500000.0,,,,,,,,,,5.43378154356233,,,,,,,,
"Bahamas, The",BHS,1987,2713999900.0,,,,,,,,,,5.75646401118136,,,,,,,,
"Bahamas, The",BHS,1988,2817900000.0,,,,,,,,,,4.40241182786762,,,,,,,,
"Bahamas, The",BHS,1989,3062000000.0,,,,,,,,,,5.38765822784808,,,,,,,,
"Bahamas, The",BHS,1990,3166000000.0,176.0,Bahamas,Nassau,North America,13943.0,29.4043,1.0051,0.01,270679.0,4.66931912018676,,,,,,,,
"Bahamas, The",BHS,1991,3111160000.0,,,,,,,,,,7.11468120203626,,,,,,,,
"Bahamas, The",BHS,1992,3109000000.0,,,,,,,,,,5.73819886173449,,,,,,,,
"Bahamas, The",BHS,1993,3092000000.0,,,,,,,,,,2.72289766970589,,,,,,,,
"Bahamas, The",BHS,1994,3259000000.0,,,,,,,,,,1.39933423745549,,,,,,,,
"Bahamas, The",BHS,1995,3429000000.0,,,,,,,,,,2.06699495410041,,,,,,,,
"Bahamas, The",BHS,1996,3609000000.0,,,,,,,,,,1.37913741223667,,,,,,,,
"Bahamas, The",BHS,1997,4961119000.0,,,,,,,,,,0.544150383378706,,,,,,,,
"Bahamas, The",BHS,1998,5353524000.0,,,,,,,,,,1.33661336613368,,,,,,,,
"Bahamas, The",BHS,1999,6019972000.0,,,,,,,,,,1.25424826023631,,,,,,,,
"Bahamas, The",BHS,2000,6327552000.0,176.0,Bahamas,Nassau,North America,13943.0,29.4043,1.0051,0.01,325014.0,1.6063294174058,,,,,,,,
"Bahamas, The",BHS,2001,6516651000.0,,,,,,,,,,2.04498977505121,,,,,,,,
"Bahamas, The",BHS,2002,6957996000.0,,,,,,,,,,2.17357792508091,,,,,,,,
"Bahamas, The",BHS,2003,6949317000.0,,,,,,,,,,3.02504526252236,,,,,,,,
"Bahamas, The",BHS,2004,7094413000.0,,,,,,,,,,0.981914036757665,,,,,,,,
"Bahamas, The",BHS,2005,7706222000.0,,,,,,,,,,1.59160618079803,,,,,,,,
"Bahamas, The",BHS,2006,7965588000.0,,,,,,,,,,2.38982627439253,,,,,,,,
"Bahamas, The",BHS,2007,8318996000.0,,,,,,,,,,2.49257794939399,,,,,,,,
"Bahamas, The",BHS,2008,8247000000.0,,,,,,,,,,4.48955995375059,,,,,,,,
"Bahamas, The",BHS,2009,7820000000.0,,,,,,,,,,2.0627347345268,,,,,,,,
"Bahamas, The",BHS,2010,7910000000.0,176.0,Bahamas,Nassau,North America,13943.0,29.4043,1.0051,0.01,373272.0,1.34402738392836,,,,,,,,
"Bahamas, The",BHS,2011,7890000000.0,,,,,,,,,,3.19878141660321,,,,,,,,
"Bahamas, The",BHS,2012,10720500000.0,,,,,,,,,,1.97336755976255,,,,,,,,
"Bahamas, The",BHS,2013,10677200000.0,,,,,,,,,,0.722414784530555,,,,,,,,
"Bahamas, The",BHS,2014,10843800000.0,,,,,,,,,,1.51375643050825,,,,,,,,
"Bahamas, The",BHS,2015,11240000000.0,176.0,Bahamas,Nassau,North America,13943.0,29.4043,1.0051,0.01,392697.0,1.86148302863373,,,,,,,,
"Bahamas, The",BHS,2016,11261800000.0,,,,,,,,,,-0.346376929989402,1.97856,0.003671,1.974889,0.0,0.0,0.0,4.996666,805424.844
Bahrain,BHR,1980,3072698328.46909,154.0,Bahrain,Manama,Asia,765.0,1924.4876,1.0061,0.02,362595.0,3.86952505941505,,,,,,,,
Bahrain,BHR,1981,3467819148.93617,,,,,,,,,,11.3445968083975,,,,,,,,
Bahrain,BHR,1982,3645744680.85106,,,,,,,,,,8.88571308471458,,,,,,,,
Bahrain,BHR,1983,3735106382.97872,,,,,,,,,,2.97239915075073,,,,,,,,
Bahrain,BHR,1984,3905585106.38298,,,,,,,,,,0.322399250235335,,,,,,,,
Bahrain,BHR,1985,3651861702.12766,,,,,,,,,,-2.63596930296972,,,,,,,,
Bahrain,BHR,1986,3052393617.02128,,,,,,,,,,-2.29609321419559,,,,,,,,
Bahrain,BHR,1987,3392021010.6383,,,,,,,,,,-1.7450017537706,,,,,,,,
Bahrain,BHR,1988,3702393617.02128,,,,,,,,,,0.303435966086571,,,,,,,,
Bahrain,BHR,1989,3863563829.78723,,,,,,,,,,1.48589732182573,,,,,,,,
Bahrain,BHR,1990,4229787234.04255,154.0,Bahrain,Manama,Asia,765.0,1924.4876,1.0061,0.02,517418.0,0.929335437489092,,,,,,,,
Bahrain,BHR,1991,4616223404.25532,,,,,,,,,,0.764419735927589,,,,,,,,
Bahrain,BHR,1992,4751063829.78723,,,,,,,,,,-0.172413793103325,,,,,,,,
Bahrain,BHR,1993,5200265957.44681,,,,,,,,,,2.53886010362698,,,,,,,,
Bahrain,BHR,1994,5567553457.44681,,,,,,,,,,0.816910897759777,,,,,,,,
Bahrain,BHR,1995,5849467819.14894,,,,,,,,,,2.70403475064702,,,,,,,,
Bahrain,BHR,1996,6101861436.17021,,,,,,,,,,-0.452227382530316,,,,,,,,
Bahrain,BHR,1997,6349202393.61702,,,,,,,,,,2.43155133955926,,,,,,,,
Bahrain,BHR,1998,6183776595.74468,,,,,,,,,,-0.366533864541796,,,,,,,,
Bahrain,BHR,1999,6621010372.34043,,,,,,,,,,-1.2875879718491,,,,,,,,
